spec	formula	smiles	inchikey	spec_file	precursor_type	collision_energy
spec_003155	C11H12N4O2S	CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N	QPPBRPIAZZHUNT-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003155.ms	[M+H]+	200.0 eV
spec_003156	C18H31NO4	CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O	VHYCDWMUTMEGQY-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003156.ms	[M+H]+	30.0 eV
spec_003157	C18H31NO4	CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O	VHYCDWMUTMEGQY-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003157.ms	[M+H]+	40.0 eV
spec_003158	C18H31NO4	CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O	VHYCDWMUTMEGQY-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003158.ms	[M+H]+	50.0 eV
spec_003159	C18H31NO4	CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O	VHYCDWMUTMEGQY-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003159.ms	[M+H]+	60.0 eV
spec_003160	C18H31NO4	CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O	VHYCDWMUTMEGQY-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003160.ms	[M+H]+	70.0 eV
spec_003161	C18H31NO4	CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O	VHYCDWMUTMEGQY-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003161.ms	[M+H]+	80.0 eV
spec_003162	C18H31NO4	CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O	VHYCDWMUTMEGQY-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003162.ms	[M+H]+	90.0 eV
spec_003163	C18H31NO4	CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O	VHYCDWMUTMEGQY-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003163.ms	[M+H]+	100.0 eV
spec_003164	C18H31NO4	CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O	VHYCDWMUTMEGQY-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003164.ms	[M+H]+	120.0 eV
spec_003165	C18H31NO4	CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O	VHYCDWMUTMEGQY-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003165.ms	[M+H]+	140.0 eV
spec_003166	C18H31NO4	CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O	VHYCDWMUTMEGQY-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003166.ms	[M+H]+	160.0 eV
spec_003167	C18H31NO4	CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O	VHYCDWMUTMEGQY-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003167.ms	[M+H]+	180.0 eV
spec_003168	C18H31NO4	CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O	VHYCDWMUTMEGQY-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003168.ms	[M+H]+	200.0 eV
spec_003169	C11H13N3O3S	CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N	NHUHCSRWZMLRLA-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003169.ms	[M+H]+	30.0 eV
spec_003170	C11H13N3O3S	CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N	NHUHCSRWZMLRLA-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003170.ms	[M+H]+	40.0 eV
spec_003171	C11H13N3O3S	CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N	NHUHCSRWZMLRLA-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003171.ms	[M+H]+	50.0 eV
spec_003172	C11H13N3O3S	CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N	NHUHCSRWZMLRLA-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003172.ms	[M+H]+	55.0 eV
spec_003173	C11H13N3O3S	CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N	NHUHCSRWZMLRLA-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003173.ms	[M+H]+	60.0 eV
spec_003174	C11H13N3O3S	CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N	NHUHCSRWZMLRLA-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003174.ms	[M+H]+	70.0 eV
spec_003175	C11H13N3O3S	CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N	NHUHCSRWZMLRLA-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003175.ms	[M+H]+	80.0 eV
spec_003176	C11H13N3O3S	CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N	NHUHCSRWZMLRLA-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003176.ms	[M+H]+	90.0 eV
spec_003177	C11H13N3O3S	CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N	NHUHCSRWZMLRLA-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003177.ms	[M+H]+	100.0 eV
spec_003178	C11H13N3O3S	CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N	NHUHCSRWZMLRLA-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003178.ms	[M+H]+	120.0 eV
spec_003179	C11H13N3O3S	CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N	NHUHCSRWZMLRLA-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003179.ms	[M+H]+	140.0 eV
spec_003180	C11H13N3O3S	CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N	NHUHCSRWZMLRLA-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003180.ms	[M+H]+	160.0 eV
spec_003181	C11H13N3O3S	CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N	NHUHCSRWZMLRLA-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003181.ms	[M+H]+	180.0 eV
spec_003182	C11H13N3O3S	CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N	NHUHCSRWZMLRLA-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003182.ms	[M+H]+	200.0 eV
spec_003183	C23H32N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCC)C	NFSWSZIPXJAYLR-GASCZTMLSA-N	../data/antibio/spec_files/spec_003183.ms	[M+H]+	50.0 eV
spec_003184	C23H32N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCC)C	NFSWSZIPXJAYLR-GASCZTMLSA-N	../data/antibio/spec_files/spec_003184.ms	[M+H]+	60.0 eV
spec_003185	C23H32N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCC)C	NFSWSZIPXJAYLR-GASCZTMLSA-N	../data/antibio/spec_files/spec_003185.ms	[M+H]+	70.0 eV
spec_003186	C19H17N3O4S2	C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4	CZTQZXZIADLWOZ-CRAIPNDOSA-N	../data/antibio/spec_files/spec_003186.ms	[M+H]+	10.0 eV
spec_003187	C19H17N3O4S2	C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4	CZTQZXZIADLWOZ-CRAIPNDOSA-N	../data/antibio/spec_files/spec_003187.ms	[M+H]+	20.0 eV
spec_003188	C19H17N3O4S2	C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4	CZTQZXZIADLWOZ-CRAIPNDOSA-N	../data/antibio/spec_files/spec_003188.ms	[M+H]+	30.0 eV
spec_003189	C19H17N3O4S2	C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4	CZTQZXZIADLWOZ-CRAIPNDOSA-N	../data/antibio/spec_files/spec_003189.ms	[M+H]+	40.0 eV
spec_003190	C19H17N3O4S2	C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4	CZTQZXZIADLWOZ-CRAIPNDOSA-N	../data/antibio/spec_files/spec_003190.ms	[M+H]+	50.0 eV
spec_003191	C19H17N3O4S2	C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4	CZTQZXZIADLWOZ-CRAIPNDOSA-N	../data/antibio/spec_files/spec_003191.ms	[M+H]+	55.0 eV
spec_003192	C19H17N3O4S2	C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4	CZTQZXZIADLWOZ-CRAIPNDOSA-N	../data/antibio/spec_files/spec_003192.ms	[M+H]+	60.0 eV
spec_003193	C19H17N3O4S2	C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4	CZTQZXZIADLWOZ-CRAIPNDOSA-N	../data/antibio/spec_files/spec_003193.ms	[M+H]+	70.0 eV
spec_003194	C19H17N3O4S2	C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4	CZTQZXZIADLWOZ-CRAIPNDOSA-N	../data/antibio/spec_files/spec_003194.ms	[M+H]+	80.0 eV
spec_003195	C19H17N3O4S2	C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4	CZTQZXZIADLWOZ-CRAIPNDOSA-N	../data/antibio/spec_files/spec_003195.ms	[M+H]+	90.0 eV
spec_003196	C19H17N3O4S2	C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4	CZTQZXZIADLWOZ-CRAIPNDOSA-N	../data/antibio/spec_files/spec_003196.ms	[M+H]+	100.0 eV
spec_003197	C19H17N3O4S2	C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4	CZTQZXZIADLWOZ-CRAIPNDOSA-N	../data/antibio/spec_files/spec_003197.ms	[M+H]+	120.0 eV
spec_003198	C19H17N3O4S2	C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4	CZTQZXZIADLWOZ-CRAIPNDOSA-N	../data/antibio/spec_files/spec_003198.ms	[M+H]+	140.0 eV
spec_003199	C19H17N3O4S2	C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4	CZTQZXZIADLWOZ-CRAIPNDOSA-N	../data/antibio/spec_files/spec_003199.ms	[M+H]+	160.0 eV
spec_003200	C19H17N3O4S2	C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4	CZTQZXZIADLWOZ-CRAIPNDOSA-N	../data/antibio/spec_files/spec_003200.ms	[M+H]+	180.0 eV
spec_003201	C19H17N3O4S2	C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4	CZTQZXZIADLWOZ-CRAIPNDOSA-N	../data/antibio/spec_files/spec_003201.ms	[M+H]+	200.0 eV
spec_003202	C11H10BrN5	C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br	XYLJNLCSTIOKRM-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003202.ms	[M+H]+	10.0 eV
spec_003203	C11H10BrN5	C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br	XYLJNLCSTIOKRM-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003203.ms	[M+H]+	20.0 eV
spec_003204	C11H10BrN5	C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br	XYLJNLCSTIOKRM-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003204.ms	[M+H]+	30.0 eV
spec_003205	C11H10BrN5	C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br	XYLJNLCSTIOKRM-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003205.ms	[M+H]+	55.0 eV
spec_003206	C11H10BrN5	C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br	XYLJNLCSTIOKRM-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003206.ms	[M+H]+	60.0 eV
spec_003207	C11H10BrN5	C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br	XYLJNLCSTIOKRM-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003207.ms	[M+H]+	70.0 eV
spec_003208	C11H10BrN5	C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br	XYLJNLCSTIOKRM-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003208.ms	[M+H]+	80.0 eV
spec_003209	C11H10BrN5	C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br	XYLJNLCSTIOKRM-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003209.ms	[M+H]+	90.0 eV
spec_003210	C11H10BrN5	C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br	XYLJNLCSTIOKRM-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003210.ms	[M+H]+	100.0 eV
spec_003211	C11H10BrN5	C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br	XYLJNLCSTIOKRM-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003211.ms	[M+H]+	120.0 eV
spec_003212	C11H10BrN5	C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br	XYLJNLCSTIOKRM-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003212.ms	[M+H]+	140.0 eV
spec_003213	C11H10BrN5	C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br	XYLJNLCSTIOKRM-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003213.ms	[M+H]+	160.0 eV
spec_003214	C11H10BrN5	C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br	XYLJNLCSTIOKRM-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003214.ms	[M+H]+	180.0 eV
spec_003215	C11H10BrN5	C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br	XYLJNLCSTIOKRM-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003215.ms	[M+H]+	200.0 eV
spec_003216	C17H18FN3O3	C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O	MYSWGUAQZAJSOK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003216.ms	[M+H]+	40.0 eV
spec_003217	C17H18FN3O3	C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O	MYSWGUAQZAJSOK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003217.ms	[M+H]+	50.0 eV
spec_003218	C17H18FN3O3	C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O	MYSWGUAQZAJSOK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003218.ms	[M+H]+	60.0 eV
spec_003219	C17H18FN3O3	C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O	MYSWGUAQZAJSOK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003219.ms	[M+H]+	70.0 eV
spec_003220	C17H18FN3O3	C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O	MYSWGUAQZAJSOK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003220.ms	[M+H]+	80.0 eV
spec_003221	C17H18FN3O3	C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O	MYSWGUAQZAJSOK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003221.ms	[M+H]+	90.0 eV
spec_003222	C17H18FN3O3	C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O	MYSWGUAQZAJSOK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003222.ms	[M+H]+	100.0 eV
spec_003223	C17H18FN3O3	C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O	MYSWGUAQZAJSOK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003223.ms	[M+H]+	120.0 eV
spec_003224	C17H18FN3O3	C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O	MYSWGUAQZAJSOK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003224.ms	[M+H]+	140.0 eV
spec_003225	C17H18FN3O3	C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O	MYSWGUAQZAJSOK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003225.ms	[M+H]+	160.0 eV
spec_003226	C17H18FN3O3	C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O	MYSWGUAQZAJSOK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003226.ms	[M+H]+	180.0 eV
spec_003227	C17H18FN3O3	C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O	MYSWGUAQZAJSOK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003227.ms	[M+H]+	200.0 eV
spec_003228	C12H18BrClN2O	Unknown	Unknown	../data/antibio/spec_files/spec_003228.ms	[M+H]+	70.0 eV
spec_003229	C12H18BrClN2O	Unknown	Unknown	../data/antibio/spec_files/spec_003229.ms	[M+H]+	80.0 eV
spec_003230	C12H18BrClN2O	Unknown	Unknown	../data/antibio/spec_files/spec_003230.ms	[M+H]+	90.0 eV
spec_003231	C12H18BrClN2O	Unknown	Unknown	../data/antibio/spec_files/spec_003231.ms	[M+H]+	100.0 eV
spec_003232	C12H18BrClN2O	Unknown	Unknown	../data/antibio/spec_files/spec_003232.ms	[M+H]+	120.0 eV
spec_003233	C12H18BrClN2O	Unknown	Unknown	../data/antibio/spec_files/spec_003233.ms	[M+H]+	140.0 eV
spec_003234	C12H18BrClN2O	Unknown	Unknown	../data/antibio/spec_files/spec_003234.ms	[M+H]+	160.0 eV
spec_003235	C12H18BrClN2O	Unknown	Unknown	../data/antibio/spec_files/spec_003235.ms	[M+H]+	180.0 eV
spec_003236	C12H18BrClN2O	Unknown	Unknown	../data/antibio/spec_files/spec_003236.ms	[M+H]+	200.0 eV
spec_003237	C19H22FN3O4	CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F	XUBOMFCQGDBHNK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003237.ms	[M+H]+	10.0 eV
spec_003238	C19H22FN3O4	CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F	XUBOMFCQGDBHNK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003238.ms	[M+H]+	40.0 eV
spec_003239	C19H22FN3O4	CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F	XUBOMFCQGDBHNK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003239.ms	[M+H]+	50.0 eV
spec_003240	C19H22FN3O4	CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F	XUBOMFCQGDBHNK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003240.ms	[M+H]+	60.0 eV
spec_003241	C19H22FN3O4	CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F	XUBOMFCQGDBHNK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003241.ms	[M+H]+	70.0 eV
spec_003242	C19H22FN3O4	CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F	XUBOMFCQGDBHNK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003242.ms	[M+H]+	80.0 eV
spec_003243	C19H22FN3O4	CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F	XUBOMFCQGDBHNK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003243.ms	[M+H]+	90.0 eV
spec_003244	C19H22FN3O4	CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F	XUBOMFCQGDBHNK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003244.ms	[M+H]+	100.0 eV
spec_003245	C19H22FN3O4	CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F	XUBOMFCQGDBHNK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003245.ms	[M+H]+	120.0 eV
spec_003246	C19H22FN3O4	CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F	XUBOMFCQGDBHNK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003246.ms	[M+H]+	140.0 eV
spec_003247	C19H22FN3O4	CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F	XUBOMFCQGDBHNK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003247.ms	[M+H]+	160.0 eV
spec_003248	C35H61NO12	Unknown	Unknown	../data/antibio/spec_files/spec_003248.ms	[M+H]+	20.0 eV
spec_003249	C35H61NO12	Unknown	Unknown	../data/antibio/spec_files/spec_003249.ms	[M+H]+	30.0 eV
spec_003250	C35H61NO12	Unknown	Unknown	../data/antibio/spec_files/spec_003250.ms	[M+H]+	40.0 eV
spec_003251	C35H61NO12	Unknown	Unknown	../data/antibio/spec_files/spec_003251.ms	[M+H]+	50.0 eV
spec_003252	C35H61NO12	Unknown	Unknown	../data/antibio/spec_files/spec_003252.ms	[M+H]+	55.0 eV
spec_003253	C35H61NO12	Unknown	Unknown	../data/antibio/spec_files/spec_003253.ms	[M+H]+	60.0 eV
spec_003254	C35H61NO12	Unknown	Unknown	../data/antibio/spec_files/spec_003254.ms	[M+H]+	70.0 eV
spec_003255	C35H61NO12	Unknown	Unknown	../data/antibio/spec_files/spec_003255.ms	[M+H]+	80.0 eV
spec_003256	C35H61NO12	Unknown	Unknown	../data/antibio/spec_files/spec_003256.ms	[M+H]+	90.0 eV
spec_003257	C35H61NO12	Unknown	Unknown	../data/antibio/spec_files/spec_003257.ms	[M+H]+	100.0 eV
spec_003258	C35H61NO12	Unknown	Unknown	../data/antibio/spec_files/spec_003258.ms	[M+H]+	120.0 eV
spec_003259	C35H61NO12	Unknown	Unknown	../data/antibio/spec_files/spec_003259.ms	[M+H]+	140.0 eV
spec_003260	C35H61NO12	Unknown	Unknown	../data/antibio/spec_files/spec_003260.ms	[M+H]+	160.0 eV
spec_003261	C35H61NO12	Unknown	Unknown	../data/antibio/spec_files/spec_003261.ms	[M+H]+	180.0 eV
spec_003262	C35H61NO12	Unknown	Unknown	../data/antibio/spec_files/spec_003262.ms	[M+H]+	200.0 eV
spec_003263	C23H32N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C	MJEXYQIZUOHDGY-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003263.ms	[M+H]+	50.0 eV
spec_003264	C23H32N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C	MJEXYQIZUOHDGY-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003264.ms	[M+H]+	60.0 eV
spec_003265	C23H32N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C	MJEXYQIZUOHDGY-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003265.ms	[M+H]+	70.0 eV
spec_003266	C9H8ClN5S	C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl	XFYDIVBRZNQMJC-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003266.ms	[M+H]+	80.0 eV
spec_003267	C9H8ClN5S	C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl	XFYDIVBRZNQMJC-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003267.ms	[M+H]+	90.0 eV
spec_003268	C9H8ClN5S	C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl	XFYDIVBRZNQMJC-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003268.ms	[M+H]+	100.0 eV
spec_003269	C9H8ClN5S	C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl	XFYDIVBRZNQMJC-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003269.ms	[M+H]+	120.0 eV
spec_003270	C9H8ClN5S	C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl	XFYDIVBRZNQMJC-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003270.ms	[M+H]+	140.0 eV
spec_003271	C9H8ClN5S	C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl	XFYDIVBRZNQMJC-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003271.ms	[M+H]+	160.0 eV
spec_003272	C9H8ClN5S	C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl	XFYDIVBRZNQMJC-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003272.ms	[M+H]+	180.0 eV
spec_003273	C9H8ClN5S	C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl	XFYDIVBRZNQMJC-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003273.ms	[M+H]+	200.0 eV
spec_003274	C17H20FN3O3	Unknown	Unknown	../data/antibio/spec_files/spec_003274.ms	[M+H]+	70.0 eV
spec_003275	C17H20FN3O3	Unknown	Unknown	../data/antibio/spec_files/spec_003275.ms	[M+H]+	80.0 eV
spec_003276	C17H20FN3O3	Unknown	Unknown	../data/antibio/spec_files/spec_003276.ms	[M+H]+	90.0 eV
spec_003277	C17H20FN3O3	Unknown	Unknown	../data/antibio/spec_files/spec_003277.ms	[M+H]+	100.0 eV
spec_003278	C17H20FN3O3	Unknown	Unknown	../data/antibio/spec_files/spec_003278.ms	[M+H]+	120.0 eV
spec_003279	C17H20FN3O3	Unknown	Unknown	../data/antibio/spec_files/spec_003279.ms	[M+H]+	140.0 eV
spec_003280	C17H20FN3O3	Unknown	Unknown	../data/antibio/spec_files/spec_003280.ms	[M+H]+	160.0 eV
spec_003281	C17H20FN3O3	Unknown	Unknown	../data/antibio/spec_files/spec_003281.ms	[M+H]+	180.0 eV
spec_003282	C17H20FN3O3	Unknown	Unknown	../data/antibio/spec_files/spec_003282.ms	[M+H]+	200.0 eV
spec_003283	C13H18ClF3N2O	CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)C(F)(F)F)O	JSJCTEKTBOKRST-UHFFFAOYSA-N	../data/antibio/spec_files/spec_003283.ms	[M+H]+	20.0 eV
