name	split
spec_003096	train
spec_004805	train
spec_002664	train
spec_005536	train
spec_001948	train
spec_002674	train
spec_001666	train
spec_004111	train
spec_002254	train
spec_004841	train
spec_004040	train
spec_003157	train
spec_002790	train
spec_005209	train
spec_004629	train
spec_004624	train
spec_005224	train
spec_001692	train
spec_005570	train
spec_004493	train
spec_000953	train
spec_002613	train
spec_000924	train
spec_005535	train
spec_002743	train
spec_003767	train
spec_000993	train
spec_000980	train
spec_004142	train
spec_003034	train
spec_002521	train
spec_000447	train
spec_004609	train
spec_001112	train
spec_002851	train
spec_002302	train
spec_001110	train
spec_002206	train
spec_003391	train
spec_005820	train
spec_005494	train
spec_001962	train
spec_003061	train
spec_001050	train
spec_004104	train
spec_001811	train
spec_001418	train
spec_003899	train
spec_005563	train
spec_005730	train
spec_005666	train
spec_003988	train
spec_000599	train
spec_003295	train
spec_004310	train
spec_004329	train
spec_003352	train
spec_005043	train
spec_005579	train
spec_002224	train
spec_004446	train
spec_002348	train
spec_005573	train
spec_001178	train
spec_004711	train
spec_002955	train
spec_003257	train
spec_002295	train
spec_001428	train
spec_001965	train
spec_003940	train
spec_002002	train
spec_004696	train
spec_004828	train
spec_003607	train
spec_002887	train
spec_001183	train
spec_003863	train
spec_001219	train
spec_000921	train
spec_005014	train
spec_002285	train
spec_001142	train
spec_001009	train
spec_000787	train
spec_003831	train
spec_002498	train
spec_004697	train
spec_002839	train
spec_005128	train
spec_002634	train
spec_003635	train
spec_002952	train
spec_003553	train
spec_004814	train
spec_002768	train
spec_004791	train
spec_004455	train
spec_001402	train
spec_002183	train
spec_001882	train
spec_005121	train
spec_001285	train
spec_001543	train
spec_005767	train
spec_004258	train
spec_005691	train
spec_005438	train
spec_002297	train
spec_004170	train
spec_002124	train
spec_000565	train
spec_004384	train
spec_004567	train
spec_005144	train
spec_004029	train
spec_003474	train
spec_003575	train
spec_004219	train
spec_002504	train
spec_005184	train
spec_002055	train
spec_001680	train
spec_003829	train
spec_002828	train
spec_001691	train
spec_000620	train
spec_001715	train
spec_001284	train
spec_004443	train
spec_000077	train
spec_000781	train
spec_000450	train
spec_002869	train
spec_002345	train
spec_004588	train
spec_000992	train
spec_005373	train
spec_004265	train
spec_004743	train
spec_004713	train
spec_003445	train
spec_003172	train
spec_002538	train
spec_005610	train
spec_004901	train
spec_004670	train
spec_000698	train
spec_001967	train
spec_003666	train
spec_005165	train
spec_004172	train
spec_004452	train
spec_002365	train
spec_002369	train
spec_003179	train
spec_003206	train
spec_002685	train
spec_001087	train
spec_004731	train
spec_005720	train
spec_000109	train
spec_005780	train
spec_002818	train
spec_005382	train
spec_004289	train
spec_003263	train
spec_001260	train
spec_004861	train
spec_003883	train
spec_005751	train
spec_002759	train
spec_004268	train
spec_001508	train
spec_000068	train
spec_003341	train
spec_004263	train
spec_001227	train
spec_002305	train
spec_005632	train
spec_005886	train
spec_002180	train
spec_002087	train
spec_004456	train
spec_004162	train
spec_005061	train
spec_002431	train
spec_001225	train
spec_003873	train
spec_003028	train
spec_005451	train
spec_001609	train
spec_004989	train
spec_005429	train
spec_005068	train
spec_001343	train
spec_000572	train
spec_002111	train
spec_004834	train
spec_002483	train
spec_000610	train
spec_004538	train
spec_002127	train
spec_001940	train
spec_003293	train
spec_001364	train
spec_002922	train
spec_005560	train
spec_005706	train
spec_005340	train
spec_000164	train
spec_004244	train
spec_004698	train
spec_002085	train
spec_004192	train
spec_000815	train
spec_004421	train
spec_003092	train
spec_001497	train
spec_005120	train
spec_001388	train
spec_004681	train
spec_001528	train
spec_001613	train
spec_004659	train
spec_000527	train
spec_000486	train
spec_002502	train
spec_005733	train
spec_005460	train
spec_003869	train
spec_004655	train
spec_003990	train
spec_003130	train
spec_001844	train
spec_002065	train
spec_005415	train
spec_000301	train
spec_001182	train
spec_005476	train
spec_001484	train
spec_000797	train
spec_002301	train
spec_004237	train
spec_000209	train
spec_001640	train
spec_000185	train
spec_003748	train
spec_004546	train
spec_004250	train
spec_001498	train
spec_002979	train
spec_005644	train
spec_005840	train
spec_000548	train
spec_004454	train
spec_000440	train
spec_003470	train
spec_000033	train
spec_005124	train
spec_005773	train
spec_001927	train
spec_002754	train
spec_002679	train
spec_003452	train
spec_003614	train
spec_002447	train
spec_002027	train
spec_001152	train
spec_003802	train
spec_000199	train
spec_001445	train
spec_002389	train
spec_000881	train
spec_000986	train
spec_001872	train
spec_002070	train
spec_001610	train
spec_000368	train
spec_005740	train
spec_002037	train
spec_004570	train
spec_003600	train
spec_002042	train
spec_004970	train
spec_002108	train
spec_002040	train
spec_000652	train
spec_004043	train
spec_000777	train
spec_005629	train
spec_002953	train
spec_002366	train
spec_005658	train
spec_003332	train
spec_000654	train
spec_004227	train
spec_003544	train
spec_001016	train
spec_001712	train
spec_002520	train
spec_004939	train
spec_001573	train
spec_001188	train
spec_000207	train
spec_000396	train
spec_000577	train
spec_001015	train
spec_005172	train
spec_001095	train
spec_000501	train
spec_001910	train
spec_000990	train
spec_003822	train
spec_000434	train
spec_004023	train
spec_002109	train
spec_001517	train
spec_003115	train
spec_005021	train
spec_005186	train
spec_001414	train
spec_003525	train
spec_003007	train
spec_005857	train
spec_002942	train
spec_004767	train
spec_001280	train
spec_000588	train
spec_002484	train
spec_001393	train
spec_000835	train
spec_004753	train
spec_001983	train
spec_004992	train
spec_001800	train
spec_000647	train
spec_000245	train
spec_002820	train
spec_000298	train
spec_001857	train
spec_001218	train
spec_004078	train
spec_002805	train
spec_003306	train
spec_005365	train
spec_001003	train
spec_001978	train
spec_001237	train
spec_002629	train
spec_001186	train
spec_004234	train
spec_002568	train
spec_003641	train
spec_002039	train
spec_000124	train
spec_002617	train
spec_005557	train
spec_001706	train
spec_004130	train
spec_003141	train
spec_000863	train
spec_002667	train
spec_001084	train
spec_002362	train
spec_003158	train
spec_002627	train
spec_000186	train
spec_000332	train
spec_000116	train
spec_003538	train
spec_003380	train
spec_000168	train
spec_004925	train
spec_004893	train
spec_003451	train
spec_001382	train
spec_004051	train
spec_003694	train
spec_002951	train
spec_002557	train
spec_002698	train
spec_005407	train
spec_000631	train
spec_002378	train
spec_003856	train
spec_002424	train
spec_004331	train
spec_002625	train
spec_002058	train
spec_000382	train
spec_005430	train
spec_002516	train
spec_001240	train
spec_004529	train
spec_000512	train
spec_004087	train
spec_002256	train
spec_002601	train
spec_000804	train
spec_001026	train
spec_000323	train
spec_004511	train
spec_001163	train
spec_003665	train
spec_002125	train
spec_003853	train
spec_003880	train
spec_001417	train
spec_000923	train
spec_002905	train
spec_005280	train
spec_001321	train
spec_000663	train
spec_000674	train
spec_001245	train
spec_000626	train
spec_002122	train
spec_000508	train
spec_003405	train
spec_005403	train
spec_003556	train
spec_004826	train
spec_005067	train
spec_005058	train
spec_000528	train
spec_003144	train
spec_000745	train
spec_002407	train
spec_002620	train
spec_002258	train
spec_003195	train
spec_005318	train
spec_003596	train
spec_000525	train
spec_001411	train
spec_002119	train
spec_002785	train
spec_004605	train
spec_001843	train
spec_004006	train
spec_004337	train
spec_001298	train
spec_000513	train
spec_004143	train
spec_004783	train
spec_004909	train
spec_001677	train
spec_003150	train
spec_001682	train
spec_002153	train
spec_004875	train
spec_002944	train
spec_004769	train
spec_004037	train
spec_005440	train
spec_000269	train
spec_000353	train
spec_004457	train
spec_005753	train
spec_000531	train
spec_002259	train
spec_003291	train
spec_001914	train
spec_001511	train
spec_004717	train
spec_002269	train
spec_004109	train
spec_000107	train
spec_002023	train
spec_004442	train
spec_000969	train
spec_005411	train
spec_003244	train
spec_004778	train
spec_000497	train
spec_000918	train
spec_002083	train
spec_001480	train
spec_003250	train
spec_000713	train
spec_002612	train
spec_004882	train
spec_003798	train
spec_003992	train
spec_002915	train
spec_005698	train
spec_003487	train
spec_001228	train
spec_003650	train
spec_001189	train
spec_002220	train
spec_005100	train
spec_000265	train
spec_005106	train
spec_004986	train
spec_002735	train
spec_001309	train
spec_003463	train
spec_003963	train
spec_002793	train
spec_003319	train
spec_000359	train
spec_001823	train
spec_002921	train
spec_004233	train
spec_000707	train
spec_001851	train
spec_004811	train
spec_003493	train
spec_000555	train
spec_000502	train
spec_005522	train
spec_005721	train
spec_003753	train
spec_002842	train
spec_001169	train
spec_002506	train
spec_000878	train
spec_001827	train
spec_004357	train
spec_001066	train
spec_003174	train
spec_005533	train
spec_005657	train
spec_002300	train
spec_004854	train
spec_001585	train
spec_002120	train
spec_005446	train
spec_005086	train
spec_004254	train
spec_000106	train
spec_000464	train
spec_003934	train
spec_005838	train
spec_001141	train
spec_004406	train
spec_001287	train
spec_001630	train
spec_005612	train
spec_002168	train
spec_005514	train
spec_004207	train
spec_000314	train
spec_003125	train
spec_004228	train
spec_001523	train
spec_001519	train
spec_003886	train
spec_001842	train
spec_005405	train
spec_004347	train
spec_005507	train
spec_000132	train
spec_002323	train
spec_003889	train
spec_001568	train
spec_001483	train
spec_001500	train
spec_002642	train
spec_003188	train
spec_000966	train
spec_000275	train
spec_004660	train
spec_000142	train
spec_004714	train
spec_003200	train
spec_004249	train
spec_002488	train
spec_003476	train
spec_004959	train
spec_000127	train
spec_003902	train
spec_004105	train
spec_002782	train
spec_004216	train
spec_003281	train
spec_002101	train
spec_005210	train
spec_001663	train
spec_002611	train
spec_002749	train
spec_000307	train
spec_000234	train
spec_003882	train
spec_005776	train
spec_004014	train
spec_005267	train
spec_004436	train
spec_001781	train
spec_004088	train
spec_002518	train
spec_001444	train
spec_003733	train
spec_003563	train
spec_002977	train
spec_004419	train
spec_003662	train
spec_002879	train
spec_003636	train
spec_001365	train
spec_003490	train
spec_005286	train
spec_002510	train
spec_002421	train
spec_002686	train
spec_000655	train
spec_004240	train
spec_002631	train
spec_002406	train
spec_001478	train
spec_004429	train
spec_004758	train
spec_003477	train
spec_000676	train
spec_002184	train
spec_004626	train
spec_004075	train
spec_004064	train
spec_001530	train
spec_002777	train
spec_003167	train
spec_005148	train
spec_003276	train
spec_003579	train
spec_003014	train
spec_001019	train
spec_004489	train
spec_004838	train
spec_004190	train
spec_002924	train
spec_002343	train
spec_005221	train
spec_000299	train
spec_002075	train
spec_003878	train
spec_003262	train
spec_002540	train
spec_002585	train
spec_000343	train
spec_005423	train
spec_000358	train
spec_001651	train
spec_004770	train
spec_000302	train
spec_003749	train
spec_000516	train
spec_001104	train
spec_001493	train
spec_003920	train
spec_005117	train
spec_004759	train
spec_004921	train
spec_005316	train
spec_005383	train
spec_005297	train
spec_004830	train
spec_000849	train
spec_001975	train
spec_002824	train
spec_000553	train
spec_002925	train
spec_000133	train
spec_002077	train
spec_003058	train
spec_003169	train
spec_000356	train
spec_003851	train
spec_005588	train
spec_005334	train
spec_004276	train
spec_004356	train
spec_000554	train
spec_002954	train
spec_005096	train
spec_001534	train
spec_003412	train
spec_001970	train
spec_002890	train
spec_000012	train
spec_004413	train
spec_002386	train
spec_001176	train
spec_001981	train
spec_000134	train
spec_004094	train
spec_004449	train
spec_000514	train
spec_003744	train
spec_004474	train
spec_001953	train
spec_000391	train
spec_000998	train
spec_002467	train
spec_001946	train
spec_005171	train
spec_000910	train
spec_003467	train
spec_001224	train
spec_001766	train
spec_004376	train
spec_000155	train
spec_000649	train
spec_000043	train
spec_003674	train
spec_004256	train
spec_001136	train
spec_003870	train
spec_005350	train
spec_005397	train
spec_001127	train
spec_001196	train
spec_002746	train
spec_004638	train
spec_002610	train
spec_000230	train
spec_001839	train
spec_003071	train
spec_004462	train
spec_003163	train
spec_001931	train
spec_005714	train
spec_004112	train
spec_003247	train
spec_000436	train
spec_004639	train
spec_000218	train
spec_002863	train
spec_003695	train
spec_001818	train
spec_004478	train
spec_003583	train
spec_005326	train
spec_004205	train
spec_003680	train
spec_002234	train
spec_001313	train
spec_005214	train
spec_002335	train
spec_001021	train
spec_004226	train
spec_005034	train
spec_003040	train
spec_003936	train
spec_000427	train
spec_004738	train
spec_005264	train
spec_001635	train
spec_001327	train
spec_003429	train
spec_005567	train
spec_003128	train
spec_005810	train
spec_004353	train
spec_003609	train
spec_003013	train
spec_001589	train
spec_003842	train
spec_002535	train
spec_005275	train
spec_001916	train
spec_004368	train
spec_005511	train
spec_003638	train
spec_001945	train
spec_002984	train
spec_004513	train
spec_004818	train
spec_003585	train
spec_001356	train
spec_001481	train
spec_001329	train
spec_001263	train
spec_003086	train
spec_005867	train
spec_002758	train
spec_000309	train
spec_005718	train
spec_000828	train
spec_005017	train
spec_000632	train
spec_001269	train
spec_001126	train
spec_001855	train
spec_001572	train
spec_003983	train
spec_002799	train
spec_001754	train
spec_001476	train
spec_004727	train
spec_002970	train
spec_000149	train
spec_005699	train
spec_004165	train
spec_003468	train
spec_005331	train
spec_001046	train
spec_002690	train
spec_003085	train
spec_002536	train
spec_005337	train
spec_001056	train
spec_003210	train
spec_005616	train
spec_002865	train
spec_001158	train
spec_000667	train
spec_004914	train
spec_001231	train
spec_002064	train
spec_002327	train
spec_003166	train
spec_000774	train
spec_005125	train
spec_000539	train
spec_002741	train
spec_000428	train
spec_002771	train
spec_003348	train
spec_003173	train
spec_004840	train
spec_003054	train
spec_002981	train
spec_001300	train
spec_005542	train
spec_004293	train
spec_003599	train
spec_004943	train
spec_002029	train
spec_000320	train
spec_001413	train
spec_004133	train
spec_000690	train
spec_002813	train
spec_000847	train
spec_004980	train
spec_000506	train
spec_005263	train
spec_004107	train
spec_003896	train
spec_002633	train
spec_001542	train
spec_003684	train
spec_005150	train
spec_003790	train
spec_003149	train
spec_004153	train
spec_004678	train
spec_000628	train
spec_002351	train
spec_003020	train
spec_000466	train
spec_000308	train
spec_004574	train
spec_005211	train
spec_005329	train
spec_000607	train
spec_004505	train
spec_002883	train
spec_000460	train
spec_002250	train
spec_002480	train
spec_004924	train
spec_003841	train
spec_000559	train
spec_003602	train
spec_001236	train
spec_002589	train
spec_002647	train
spec_003677	train
spec_003800	train
spec_004047	train
spec_001451	train
spec_005791	train
spec_005715	train
spec_001421	train
spec_001616	train
spec_002096	train
spec_001199	train
spec_005445	train
spec_001935	train
spec_001209	train
spec_005409	train
spec_002862	train
spec_001588	train
spec_004177	train
spec_004549	train
spec_005022	train
spec_004181	train
spec_000625	train
spec_001377	train
spec_002728	train
spec_005441	train
spec_002781	train
spec_002541	train
spec_005386	train
spec_000644	train
spec_004292	train
spec_005709	train
spec_003569	train
spec_005082	train
spec_000867	train
spec_003577	train
spec_004902	train
spec_002964	train
spec_003769	train
spec_001407	train
spec_002660	train
spec_000170	train
spec_003318	train
spec_004686	train
spec_004434	train
spec_003421	train
spec_003313	train
spec_003516	train
spec_002564	train
spec_000637	train
spec_005136	train
spec_000153	train
spec_003573	train
spec_000346	train
spec_003252	train
spec_000590	train
spec_002901	train
spec_004098	train
spec_005163	train
spec_004362	train
spec_003114	train
spec_001058	train
spec_001439	train
spec_003527	train
spec_004074	train
spec_000063	train
spec_005554	train
spec_005489	train
spec_002371	train
spec_002093	train
spec_001124	train
spec_001730	train
spec_002469	train
spec_001674	train
spec_000062	train
spec_000448	train
spec_003237	train
spec_005856	train
spec_005040	train
spec_002526	train
spec_004316	train
spec_005581	train
spec_002320	train
spec_000908	train
spec_005348	train
spec_004968	train
spec_000932	train
spec_004197	train
spec_001765	train
spec_002237	train
spec_003392	train
spec_004886	train
spec_005229	train
spec_003473	train
spec_003629	train
spec_002229	train
spec_000668	train
spec_000407	train
spec_004471	train
spec_001274	train
spec_000430	train
spec_000695	train
spec_004772	train
spec_002552	train
spec_003031	train
spec_005565	train
spec_002792	train
spec_004547	train
spec_003439	train
spec_003081	train
spec_001762	train
spec_004345	train
spec_000751	train
spec_000251	train
spec_001162	train
spec_000570	train
spec_003283	train
spec_001173	train
spec_004922	train
spec_000050	train
spec_002875	train
spec_002783	train
spec_002531	train
spec_002238	train
spec_001477	train
spec_004774	train
spec_002190	train
spec_000215	train
spec_003515	train
spec_001852	train
spec_005412	train
spec_000941	train
spec_003011	train
spec_002868	train
spec_000886	train
spec_001837	train
spec_003950	train
spec_001267	train
spec_001742	train
spec_004156	train
spec_005498	train
spec_002880	train
spec_002559	train
spec_004746	train
spec_000421	train
spec_003464	train
spec_002896	train
spec_005665	train
spec_001001	train
spec_002700	train
spec_000491	train
spec_001065	train
spec_003052	train
spec_000791	train
spec_003537	train
spec_004868	train
spec_000699	train
spec_005153	train
spec_000549	train
spec_003885	train
spec_001250	train
spec_003066	train
spec_002088	train
spec_004531	train
spec_003496	train
spec_002560	train
spec_000778	train
spec_003407	train
spec_003266	train
spec_003715	train
spec_002776	train
spec_003389	train
spec_001871	train
spec_003699	train
spec_003523	train
spec_001761	train
spec_004516	train
spec_005179	train
spec_004993	train
spec_003524	train
spec_004141	train
spec_004644	train
spec_002415	train
spec_004346	train
spec_003120	train
spec_002663	train
spec_004492	train
spec_002252	train
spec_001033	train
spec_000538	train
spec_001215	train
spec_002638	train
spec_000661	train
spec_000602	train
spec_003633	train
spec_004016	train
spec_000884	train
spec_003492	train
spec_003290	train
spec_003923	train
spec_000498	train
spec_000255	train
spec_003752	train
spec_005154	train
spec_004271	train
spec_005841	train
spec_001814	train
spec_004127	train
spec_003702	train
spec_000893	train
spec_004204	train
spec_005762	train
spec_003672	train
spec_003901	train
spec_005748	train
spec_000931	train
spec_004309	train
spec_003448	train
spec_001038	train
spec_000429	train
spec_002173	train
spec_001427	train
spec_000129	train
spec_002652	train
spec_005650	train
spec_002934	train
spec_000121	train
spec_001079	train
spec_004936	train
spec_000900	train
spec_001429	train
spec_004933	train
spec_004642	train
spec_001064	train
spec_001185	train
spec_005279	train
spec_000023	train
spec_005310	train
spec_004792	train
spec_001908	train
spec_001769	train
spec_001697	train
spec_004540	train
spec_005190	train
spec_001681	train
spec_001031	train
spec_001995	train
spec_005473	train
spec_005604	train
spec_000174	train
spec_005107	train
spec_000750	train
spec_004672	train
spec_001000	train
spec_001554	train
spec_002260	train
spec_003261	train
spec_005623	train
spec_002938	train
spec_004460	train
spec_003009	train
spec_000813	train
spec_002971	train
spec_001934	train
spec_003642	train
spec_003632	train
spec_001779	train
spec_005146	train
spec_000268	train
spec_002291	train
spec_003343	train
spec_004008	train
spec_000811	train
spec_005257	train
spec_001265	train
spec_003433	train
spec_004425	train
spec_003039	train
spec_005728	train
spec_003183	train
spec_005212	train
spec_004403	train
spec_005247	train
spec_000796	train
spec_000951	train
spec_004035	train
spec_002493	train
spec_000304	train
spec_000371	train
spec_001145	train
spec_000955	train
spec_003344	train
spec_002475	train
spec_003803	train
spec_000517	train
spec_001813	train
spec_002687	train
spec_004599	train
spec_000205	train
spec_003862	train
spec_001915	train
spec_000887	train
spec_003043	train
spec_003121	train
spec_002147	train
spec_003019	train
spec_004903	train
spec_001012	train
spec_004395	train
spec_005496	train
spec_000114	train
spec_003232	train
spec_000739	train
spec_002996	train
spec_004565	train
spec_003255	train
spec_005004	train
spec_001153	train
spec_005462	train
spec_003836	train
spec_000943	train
spec_002774	train
spec_005032	train
spec_003947	train
spec_002105	train
spec_001347	train
spec_002232	train
spec_004110	train
spec_004348	train
spec_002997	train
spec_005194	train
spec_001082	train
spec_001644	train
spec_001438	train
spec_004858	train
spec_002676	train
spec_002417	train
spec_000738	train
spec_001076	train
spec_005815	train
spec_000273	train
spec_003611	train
spec_002530	train
spec_000322	train
spec_000795	train
spec_001120	train
spec_002053	val
spec_005545	val
spec_001794	val
spec_002886	val
spec_005663	val
spec_002344	val
spec_004069	val
spec_000401	val
spec_004762	val
spec_000066	val
spec_002248	val
spec_005534	val
spec_000179	val
spec_002418	val
spec_002423	val
spec_004708	val
spec_005845	val
spec_004685	val
spec_003124	val
spec_001943	val
spec_005806	val
spec_003958	val
spec_003151	val
spec_005327	val
spec_002474	val
spec_003742	val
spec_002048	val
spec_003475	val
spec_002450	val
spec_002830	val
spec_003618	val
spec_000605	val
spec_001294	val
spec_004477	val
spec_002356	val
spec_003811	val
spec_005526	val
spec_002091	val
spec_003764	val
spec_002080	val
spec_003777	val
spec_001902	val
spec_001172	val
spec_004076	val
spec_001972	val
spec_005427	val
spec_000646	val
spec_001434	val
spec_001392	val
spec_001475	val
spec_005151	val
spec_003375	val
spec_005295	val
spec_002000	val
spec_001192	val
spec_003528	val
spec_003070	val
spec_002936	val
spec_002403	val
spec_000459	val
spec_002657	val
spec_000376	val
spec_005228	val
spec_002453	val
spec_005598	val
spec_003634	val
spec_005051	val
spec_005624	val
spec_003555	val
spec_000740	val
spec_005048	val
spec_002354	val
spec_001923	val
spec_000560	val
spec_000294	val
spec_004432	val
spec_003997	val
spec_002594	val
spec_005819	val
spec_004371	val
spec_002691	val
spec_000657	val
spec_003256	val
spec_002773	val
spec_005687	val
spec_003846	val
spec_000612	val
spec_001264	val
spec_003358	val
spec_001180	val
spec_000125	val
spec_003743	val
spec_004308	val
spec_000816	val
spec_003606	val
spec_000822	val
spec_002719	val
spec_004114	val
spec_005036	val
spec_000303	val
spec_004057	val
spec_001246	val
spec_003162	val
spec_003123	val
spec_005639	val
spec_002606	val
spec_000357	val
spec_003365	val
spec_001913	val
spec_005261	val
spec_004684	val
spec_001956	val
spec_001545	val
spec_002636	val
spec_005319	val
spec_003090	val
spec_004451	val
spec_004985	val
spec_002723	val
spec_002827	val
spec_003967	val
spec_004412	val
spec_003658	val
spec_001217	val
spec_004011	val
spec_004750	val
spec_004808	val
spec_002445	val
spec_002317	val
spec_004982	val
spec_002188	val
spec_004159	val
spec_002784	val
spec_003399	val
spec_005101	val
spec_000571	val
spec_001118	val
spec_004163	val
spec_001561	val
spec_003142	val
spec_001184	val
spec_004515	val
spec_003741	val
spec_001996	val
spec_003868	val
spec_003952	val
spec_003403	val
spec_002239	val
spec_004168	val
spec_002390	val
spec_004082	val
spec_001261	val
spec_000962	val
spec_003780	val
spec_000929	val
spec_005328	val
spec_000763	val
spec_003342	val
spec_004524	val
spec_000112	val
spec_004512	val
spec_002545	val
spec_001297	val
spec_001960	val
spec_000236	val
spec_005299	val
spec_003970	val
spec_005509	val
spec_002359	val
spec_001073	val
spec_004499	val
spec_005809	val
spec_005538	val
spec_000422	val
spec_003621	val
spec_004083	val
spec_002963	val
spec_004247	val
spec_001536	val
spec_000444	val
spec_003385	val
spec_003784	val
spec_004444	val
spec_000009	val
spec_004215	val
spec_003311	val
spec_000949	val
spec_002648	val
spec_002067	val
spec_002576	val
spec_000721	val
spec_003725	val
spec_000300	val
spec_004506	val
spec_003280	val
spec_002361	val
spec_004058	val
spec_005432	val
spec_002701	val
spec_001317	val
spec_000856	val
spec_002630	val
spec_002730	val
spec_005367	val
spec_002850	val
spec_003850	val
spec_000747	val
spec_005019	val
spec_005230	val
spec_004795	val
spec_001486	val
spec_005859	val
spec_005603	val
spec_004251	val
spec_003854	val
spec_001435	val
spec_005189	val
spec_005642	val
spec_002207	val
spec_000169	val
spec_004809	val
spec_004712	val
spec_005656	val
spec_000748	val
spec_000211	val
spec_002051	val
spec_005123	val
spec_003539	val
spec_005449	val
spec_004899	val
spec_000658	val
spec_003586	val
spec_004045	val
spec_004423	val
spec_004099	val
spec_002230	val
spec_003297	val
spec_002491	val
spec_003839	val
spec_001018	val
spec_003597	val
spec_002364	val
spec_005356	val
spec_005559	val
spec_005703	val
spec_001359	val
spec_000488	val
spec_005805	val
spec_001165	val
spec_002176	val
spec_001220	val
spec_001841	val
spec_004461	val
spec_000940	val
spec_005307	val
spec_001620	val
spec_004831	val
spec_005804	val
spec_001912	val
spec_000583	val
spec_003719	val
spec_002316	val
spec_002360	val
spec_001896	val
spec_000267	val
spec_002385	val
spec_003849	val
spec_004864	val
spec_005001	val
spec_003346	val
spec_000021	val
spec_001282	val
spec_000614	val
spec_004521	val
spec_001423	val
spec_001964	val
spec_001286	val
spec_000665	val
spec_002167	val
spec_005782	val
spec_001702	val
spec_000812	val
spec_000493	val
spec_004658	val
spec_002501	val
spec_003512	val
spec_004821	val
spec_002435	val
spec_003626	val
spec_003690	val
spec_005244	val
spec_004280	val
spec_001848	val
spec_005102	val
spec_005390	val
spec_003409	val
spec_004571	val
spec_000970	val
spec_002033	val
spec_000697	val
spec_005351	val
spec_004610	val
spec_001222	val
spec_001242	val
spec_000439	val
spec_004726	val
spec_000606	val
spec_004028	val
spec_003282	val
spec_000535	val
spec_000934	val
spec_003913	val
spec_002068	val
spec_000420	val
spec_001510	val
spec_002791	val
spec_003608	val
spec_003921	val
spec_003845	val
spec_002329	val
spec_004702	val
spec_000100	val
spec_000840	val
spec_004021	val
spec_005181	val
spec_002393	val
spec_004533	val
spec_000446	val
spec_000372	val
spec_002247	val
spec_001036	val
spec_005220	val
spec_000115	val
spec_002476	val
spec_005499	val
spec_002956	val
spec_001863	val
spec_002426	val
spec_001590	val
spec_000823	val
spec_002318	val
spec_004888	val
spec_004297	val
spec_004829	val
spec_002265	val
spec_003966	val
spec_001772	val
spec_005618	val
spec_001516	val
spec_004389	val
spec_000979	val
spec_005786	val
spec_001577	val
spec_000988	val
spec_001888	val
spec_005742	val
spec_002511	val
spec_002219	val
spec_003717	val
spec_002882	val
spec_002709	val
spec_005606	val
spec_003485	val
spec_002816	val
spec_004349	val
spec_004534	val
spec_005339	val
spec_003023	val
spec_004764	val
spec_002508	val
spec_001993	val
spec_005225	val
spec_001815	val
spec_002410	val
spec_000762	val
spec_000141	val
spec_003671	val
spec_004020	val
spec_003900	val
spec_001968	val
spec_004548	val
spec_005482	val
spec_005442	val
spec_001977	val
spec_005697	val
spec_001565	val
spec_004232	val
spec_000083	val
spec_004553	val
spec_002263	val
spec_004883	val
spec_002290	val
spec_002788	val
spec_002116	val
spec_002906	val
spec_001737	val
spec_003994	val
spec_001489	val
spec_002662	val
spec_005313	val
spec_000235	val
spec_002755	val
spec_005590	val
spec_004999	val
spec_004668	val
spec_005296	val
spec_001997	val
spec_003692	val
spec_002284	val
spec_000709	val
spec_002011	val
spec_002640	val
spec_002198	val
spec_004853	val
spec_003568	val
spec_003808	val
spec_003960	val
spec_004408	val
spec_005045	val
spec_002212	val
spec_004274	val
spec_001442	val
spec_003567	val
spec_001253	val
spec_003766	val
spec_002967	val
spec_003551	val
spec_000864	val
spec_004015	val
spec_005249	val
spec_000103	val
spec_002795	val
spec_005518	val
spec_000564	val
spec_003035	val
spec_005765	val
spec_004364	val
spec_002844	val
spec_000336	val
spec_004636	val
spec_005671	val
spec_004918	val
spec_002470	val
spec_000834	val
spec_001989	val
spec_005138	val
spec_004850	val
spec_000622	val
spec_001624	val
spec_003249	val
spec_003074	val
spec_005245	val
spec_002555	val
spec_000210	val
spec_004740	val
spec_005428	val
spec_002548	val
spec_001341	val
spec_005738	val
spec_004974	val
spec_004963	val
spec_001374	val
spec_003021	val
spec_002099	val
spec_005344	val
spec_001785	val
spec_004620	val
spec_000937	val
spec_003879	val
spec_001034	val
spec_001954	val
spec_001248	val
spec_005089	val
spec_000166	val
spec_001633	val
spec_005281	val
spec_000254	val
spec_000329	val
spec_000562	val
spec_001836	val
spec_002866	val
spec_000426	val
spec_005712	val
spec_000158	val
spec_003852	val
spec_000670	val
spec_002066	val
spec_003453	val
spec_002279	val
spec_005816	val
spec_002764	val
spec_002677	val
spec_003724	val
spec_001733	val
spec_002681	val
spec_005359	val
spec_002131	val
spec_005302	val
spec_001488	val
spec_003782	val
spec_001111	val
spec_003511	val
spec_000687	val
spec_000222	val
spec_004623	val
spec_004848	val
spec_003227	val
spec_000220	val
spec_005801	val
spec_005097	val
spec_001045	val
spec_003828	val
spec_005688	val
spec_003312	val
spec_002753	val
spec_003185	val
spec_000237	val
spec_005596	val
spec_003570	val
spec_002235	val
spec_001797	val
spec_003999	val
spec_001806	val
spec_004941	val
spec_004473	val
spec_004409	val
spec_003432	val
spec_003194	val
spec_002446	val
spec_002881	val
spec_000048	val
spec_003907	val
spec_003116	val
spec_004716	val
spec_000160	val
